oracle_calls,scaffold,smiles,reward,penalized_reward,hydroxypyridine_raw_values,hydroxypyridine_reward,activation_energy_raw_values,activation_energy_reward
148,c1ccc2cnccc2c1,c1(O)c(O)c2c(N)c(C#N)c(O)cc2c(C)n1,0.22440697,0.22440697,1.0,1.0,40.77195117004947,0.22440697
148,c1ccncc1,Oc1cnc(O)c(N)c1,0.32322392,0.32322392,1.0,1.0,36.418830097153084,0.32322392
148,O=C(NCc1ccccc1)NCc1cccnc1,c1(C)c(O)c(CNC(NCc2cnc(O)c(C)c2)=O)c(O)cc1,0.38669473,0.38669473,1.0,1.0,34.00616912109619,0.38669473
148,c1ccncc1,[O-][N+](=O)c1c(O)c(O)cc(O)n1,0.2095486,0.2095486,1.0,1.0,41.53180866728566,0.2095486
148,c1ccncc1,CC(C)OCCCNC(Nc1c(O)nccc1O)=O,0.44030124,0.44030124,1.0,1.0,32.084088776743414,0.44030124
167,O=C(Cc1ccncc1)Nc1cccnc1,c1c(CC(=O)Nc2cnc(O)c(C)c2)ccnc1,0.27678716,0.27678716,1.0,1.0,38.34240391403503,0.27678716
167,c1ccncc1,NC(=O)c1cc(O)c(O)c(O)n1,0.31581038,0.31581038,1.0,1.0,36.7150020187127,0.31581038
167,c1ccncc1,c1(CCCO)cnc(O)c(C)c1C,0.26297313,0.26297313,1.0,1.0,38.951439509189974,0.26297313
167,O=C(NCCc1cccnc1)Nc1cc(Cc2ccccc2)cn2cncc12,n12c(cnc1O)c(NC(=O)NCCc1cnc(O)c([N+]([O-])=O)c1)c(O)c(Cc1c(O)c(C)ccc1O)c2C,0.3426011,0.3426011,1.0,1.0,35.66080492757226,0.3426011
167,c1cncc(-c2ccc[nH]2)c1,Cc1n(C)c(-c2cnc(O)c(OC)c2)c([N+](=O)[O-])c1C(O)=O,0.36681226,0.36681226,1.0,1.0,34.741773377146174,0.36681226
167,c1ccncc1,Fc1cccnc1O,0.29739308,0.29739308,1.0,1.0,37.46763060681149,0.29739308
167,c1ccncc1,c1(CN)c(O)c(O)ncc1,0.11744151,0.11744151,1.0,1.0,47.518437302688355,0.11744151
167,O=C(Nc1cccnc1)c1ccccc1,c1nc(O)c(NC(c2c(O)c(C#N)c(O)c(O)c2)=O)cc1,0.41838288,0.41838288,1.0,1.0,32.86126553546104,0.41838288
167,O=C(OCc1ccccc1)c1cccnc1,c1(COC(=O)c2cc(O)c(O)nc2)ccc(OC)cc1,0.49706244,0.49706244,1.0,1.0,30.10206245233599,0.49706244
167,c1ccncc1,c1c(C)nc(O)c(O)c1C,0.18315162,0.18315162,1.0,1.0,42.9866140817586,0.18315162
167,O=C(COc1ccccc1)NCc1cccnc1,c1ccccc1O[C@@H](C(=O)NCc1cnc(O)cc1[N+](=O)[O-])C,0.35574722,0.35574722,1.0,1.0,35.158295340755664,0.35574722
167,c1cncc(CN2CCSCC2)c1,C(N1CCSCC1)c1c(O)cc(O)nc1,0.33052993,0.33052993,1.0,1.0,36.13040791758393,0.33052993
167,C(=NCc1cccnc1)NCc1ccccc1,NC(=NCc1cnc(O)cc1[N+](=O)[O-])NCc1cc(O)c(O)c(C#N)c1O,0.36754498,0.36754498,1.0,1.0,34.714382588597566,0.36754498
167,c1ccncc1,c1c(CO)c(O)c(O)nc1,0.3397335,0.3397335,1.0,1.0,35.77161682559408,0.3397335
167,c1ccncc1,c1c(CN(C)C(CCCNC(O)=O)=O)ccnc1O,0.23938891,0.23938891,1.0,1.0,40.04117246183965,0.23938891
167,c1ccncc1,Brc1cc(O)ncc1[N+]([O-])=O,0.43178993,0.43178993,1.0,1.0,32.38472856577133,0.43178993
167,c1cncc(CNCc2cc[nH]n2)c1,c1nc(O)c(O)cc1CNCc1c(O)c(C)n(C)n1,0.38486525,0.38486525,1.0,1.0,34.073231058578024,0.38486525
167,c1ccncc1,c1(O)ncc([N+]([O-])=O)c(O)c1NC(CCC(=O)NCCC)=O,0.6206713,0.6206713,1.0,1.0,25.723081714000635,0.6206713
167,c1ccc(Sc2ccncc2)cc1,S(c1c([N+]([O-])=O)cnc(O)c1O)c1ccccc1[C@H](O)C,0.36405355,0.36405355,1.0,1.0,34.8451053622425,0.36405355
182,c1ccncc1,OC(c1c(O)c(O)c(O)nc1)=O,0.494315,0.494315,1.0,1.0,30.197525468627454,0.494315
182,c1ccncc1,n1c(O)c([C@@H](O)C)c(O)c(O)c1,0.14629035,0.14629035,1.0,1.0,45.32189058949177,0.14629035
182,c1ccncc1,c1cccnc1O,0.2673105,0.2673105,1.0,1.0,38.758078739846866,0.2673105
182,O=C(NCc1ccncc1)c1ccccc1,c1(SCC(=O)O)cc(C(=O)NCc2ccnc(O)c2OCCO)c(O)c(O)c1,0.22767815,0.22767815,1.0,1.0,40.60953916797302,0.22767815
182,c1ccncc1,[O-][N+](c1c(O)nccc1OC)=O,0.48178783,0.48178783,1.0,1.0,30.63303586891482,0.48178783
182,c1ccncc1,Clc1c(C#N)c(O)ncc1[N+]([O-])=O,0.73271406,0.73271406,1.0,1.0,21.240831741548305,0.73271406
182,c1cncc(CNC2CCCCC2)c1,c1c(CN[C@H]2CCCC[C@@H]2C)cnc(O)c1C(OC)=O,0.32380688,0.32380688,1.0,1.0,36.395693822842865,0.32380688
182,O=C(NCc1ccccc1)c1ccccn1,[C@@H](C)(NC(=O)c1cc([N+](=O)[O-])cc(O)n1)c1c(SC)cccc1,0.069230646,0.069230646,1.0,1.0,52.57087375876565,0.069230646
182,c1ccncc1,c1(O)c(C(=O)O)c(O)ncc1,0.43089503,0.43089503,1.0,1.0,32.41641779420286,0.43089503
182,O=C(NCc1ccccc1)NCc1ccncc1,c1(CNC(NCc2c(O)c(O)ncc2)=O)cccc(O)c1,0.36308014,0.36308014,1.0,1.0,34.881645238921955,0.36308014
182,c1ccncc1,CNCc1cnc(O)c(CN)c1,0.36603504,0.36603504,1.0,1.0,34.77085216617253,0.36603504
182,N=C(NCc1ccccc1)NCc1ccncc1,C(NCc1cc(O)ncc1)(=NC)NCc1c(C)c(O)c(O)c(C#N)c1O,0.42047405,0.42047405,1.0,1.0,32.786673484291626,0.42047405
182,N=C(NCCc1cccnc1)NCc1ccccc1,N(O)=C(NCCc1cnc(O)cc1[N+](=O)[O-])NCc1ccc(O)c(O)c1C,0.5149818,0.5149818,1.0,1.0,29.479322050283916,0.5149818
182,c1ccncc1,Oc1cc([N+]([O-])=O)c(O)nc1,0.32162967,0.32162967,1.0,1.0,36.48221482912476,0.32162967
182,c1ccncc1,Oc1ncc([N+]([O-])=O)c(O)c1[N+]([O-])=O,0.44074014,0.44074014,1.0,1.0,32.068620668198655,0.44074014
197,c1ccc(Oc2ccncc2)cc1,Oc1c(Oc2c([N+]([O-])=O)cnc(O)c2)c(C)c(SN)cc1,0.38409007,0.38409007,1.0,1.0,34.101682338114074,0.38409007
197,c1ccncc1,Fc1c([N+]([O-])=O)c(O)ncc1[N+](=O)[O-],0.543349,0.543349,1.0,1.0,28.490109840277096,0.543349
197,c1ccncc1,C(N)(Cc1c(O)nccc1O)C,0.36219165,0.36219165,1.0,1.0,34.91503501803067,0.36219165
197,c1ccncc1,Oc1c([N+](=O)[O-])ccnc1O,0.5935171,0.5935171,1.0,1.0,26.71218097231953,0.5935171
197,O=c1ncccn1Cc1ccccn1,n1c(=O)n(Cc2nc(O)c(OC)cc2)c(O)cc1,0.044653486,0.044653486,1.0,1.0,56.606111082304714,0.044653486
197,N=C(NCc1cccnc1)Nc1ccccc1,N(C(NCc1c([N+]([O-])=O)cc(O)nc1)=NC)c1ccc(O)cc1,0.36576533,0.36576533,1.0,1.0,34.78094879360291,0.36576533
197,O=c1cccc[nH]1,n1(C)c(O)cc(C#N)c(O)c1=O,0.0,0.0,1.0,1.0,1000.0,0.0
197,O=C(Nc1cccnc1)c1ccccc1,N(c1cnc(O)c(O)c1)C(c1ccc(O)c(C#N)c1O)=O,0.350299,0.350299,1.0,1.0,35.365492693987434,0.350299
197,c1ccncc1,[O-][N+](=O)c1ccnc(O)c1C,0.3585235,0.3585235,1.0,1.0,35.05326280497323,0.3585235
197,c1ccncc1,O=C(NCC(=O)O)c1ccc([N+](=O)[O-])c(O)n1,0.0014370277,0.0014370277,1.0,1.0,86.83820604786835,0.0014370277
197,c1ccncc1,Cc1c(O)ncc([N+]([O-])=O)c1O,0.4047853,0.4047853,1.0,1.0,33.348978448894464,0.4047853
197,c1ccncc1,c1c(O)ncc([N+]([O-])=O)c1,0.43676656,0.43676656,1.0,1.0,32.208781184329645,0.43676656
197,c1ccncc1,N(CCCCNC(NCc1c(O)nccc1CO)=NC)C(=O)O,0.07287921,0.07287921,1.0,1.0,52.090653308457156,0.07287921
197,c1ccncc1,[O-][N+](c1c(CNC(=NC)NCCO)ccnc1O)=O,0.5044883,0.5044883,1.0,1.0,29.84405565698991,0.5044883
197,c1ccc2cnccc2c1,Oc1c2c(c(O)ncc2)ccc1,0.37716377,0.37716377,1.0,1.0,34.35687789104235,0.37716377
210,c1ccncc1,c1c(S(=O)(=O)NCCO)c(O)ncc1,0.38815123,0.38815123,1.0,1.0,33.95286219125574,0.38815123
210,c1ccncc1,c1c([N+]([O-])=O)cnc(O)c1[N+](=O)[O-],0.4201148,0.4201148,1.0,1.0,32.7994809526424,0.4201148
210,O=c1cccc[nH]1,C(CO)n1c(O)cc([N+](=O)[O-])c(O)c1=O,0.000101073856,0.000101073856,1.0,1.0,109.90634537787518,0.000101073856
210,N=C(NCc1ccccc1)NCc1ccncc1,c1(O)cc([N+](=O)[O-])c(CNC(=NC)NCc2c(O)c(O)ncc2)cc1,0.547404,0.547404,1.0,1.0,28.348054245538155,0.547404
210,c1ccncc1,c1(O)c(C#N)c(O)ncc1,0.32930252,0.32930252,1.0,1.0,36.178632020665205,0.32930252
210,O=C(NCc1ccccc1)c1cccnc1,c1c([C@H](NC(c2cnc(O)cc2[N+]([O-])=O)=O)C)cc(O)c(O)c1O,0.3508347,0.3508347,1.0,1.0,35.34505471042493,0.3508347
210,c1ccc(CNCc2ccc(Oc3cccnc3)cc2)cc1,c1c(Oc2ccc(CNCc3cc(CO)c(O)cc3O)c(O)c2C#N)c(O)ncc1,0.62183046,0.62183046,1.0,1.0,25.680291842977425,0.62183046
210,c1ccncc1,c1c(O)nccc1N,0.3575496,0.3575496,1.0,1.0,35.09006623562685,0.3575496
210,c1ccncc1,c1(OC)c(N)c(O)ncc1,0.36948276,0.36948276,1.0,1.0,34.64205584662523,0.36948276
210,O=C(N/N=C\c1cccnc1)c1ccccc1,c1([N+]([O-])=O)c(/C=N\NC(c2ccc(OCC)cc2)=O)c(O)ncc1,0.0,0.0,1.0,1.0,1000.0,0.0
210,N=C(NCc1ccncc1)Nc1ccccc1,c1(C(=O)O)c(CNC(=NC)Nc2c(O)c(C#N)c(O)c(O)c2O)c(C)cnc1O,0.26188573,0.26188573,1.0,1.0,39.00023464589084,0.26188573
210,c1ccncc1,c1c(O)nccc1CNC(=NC)NCCCOCC,0.3699235,0.3699235,1.0,1.0,34.62562764859044,0.3699235
210,c1ccncc1,Oc1c([N+]([O-])=O)c(O)c(O)cn1,0.40719467,0.40719467,1.0,1.0,33.26220016372921,0.40719467
228,c1ccncc1,Oc1ncccc1CN,0.5813231,0.5813231,1.0,1.0,27.14922877081625,0.5813231
228,O=C1CC(c2ccncc2)CC(=O)O1,c1([N+](=O)[O-])cnc(O)cc1C1CC(=O)OC(=O)C1,0.3991233,0.3991233,1.0,1.0,33.55356536273,0.3991233
228,N=C(NCc1ccccc1)NCc1ccncc1,N(Cc1ccnc(O)c1O)C(NC(c1c(O)cc(O)cc1)C)=NC,0.39942187,0.39942187,1.0,1.0,33.54275337447567,0.39942187
228,c1ccncc1,c1(C)cc(CNC(F)(F)F)nc(O)c1[N+]([O-])=O,0.0147064915,0.0147064915,1.0,1.0,66.52113100309,0.0147064915
228,c1ccncc1,NCc1c(O)c([N+]([O-])=O)cnc1O,0.41254315,0.41254315,1.0,1.0,33.07013206390708,0.41254315
228,c1ccncc1,[O-][N+](c1c(C(O)=O)cnc(O)c1O)=O,0.59265304,0.59265304,1.0,1.0,26.743280341850127,0.59265304
228,c1cc2[nH]ccc2cn1,c12c(c(O)ncc1)c(CN)cn2C,0.2625552,0.2625552,1.0,1.0,38.970176942075284,0.2625552
228,c1cc(CNCc2ccncc2)ccn1,O=[N+]([O-])c1cnc(O)cc1CN(Cc1ccncc1)C,0.5167453,0.5167453,1.0,1.0,29.41798927428832,0.5167453
228,c1ccncc1,C(NCc1c(O)ccnc1O)C,0.5504652,0.5504652,1.0,1.0,28.240668549242837,0.5504652
228,c1ccncc1,c1c(C)c([N+](=O)[O-])cnc1O,0.43366477,0.43366477,1.0,1.0,32.31838826416859,0.43366477
228,c1ccncc1,c1(S(O)=O)ccnc(O)c1O,0.64596194,0.64596194,1.0,1.0,24.77686017807426,0.64596194
228,c1ccncc1,Oc1c(C(=O)O)cnc(O)c1Cl,0.4537048,0.4537048,1.0,1.0,31.613080165509462,0.4537048
228,c1ccncc1,c1ccnc(O)c1Cl,0.26361522,0.26361522,1.0,1.0,38.92268702508145,0.26361522
228,O=C(NCc1ccccc1)Nc1cccnc1,c1(O)c(OC)cccc1CNC(Nc1c(O)nccc1O)=O,0.4278017,0.4278017,1.0,1.0,32.526081349885764,0.4278017
228,c1ccncc1,c1([N+]([O-])=O)cnc(O)c(F)c1O,0.4995877,0.4995877,1.0,1.0,30.014324077680698,0.4995877
228,c1ccc2cnccc2c1,c1(O)c2c(OC)cc(O)cc2c(O)nc1,0.36360058,0.36360058,1.0,1.0,34.86210459388797,0.36360058
228,O=C(Nc1cccnc1)c1cccs1,c1(O)c(C#N)cnc(O)c1NC(=O)c1sc(C#CCN)c(O)c1,0.8071437,0.8071437,1.0,1.0,17.565659354225367,0.8071437
228,c1ccncc1,c1(C#CCN)c(O)nccc1O,0.5466296,0.5466296,1.0,1.0,28.375200305385004,0.5466296
246,C(=Nc1ccccc1)c1ccncc1,c1c(O)c(O)ccc1N=Cc1c(O)c(O)ncc1,0.2582105,0.2582105,1.0,1.0,39.16613560063749,0.2582105
246,N=C(NCc1ccccc1)NCc1ccncc1,c1(O)cccc(O)c1CNC(=NC)NCc1c(O)c(O)ncc1,0.44642413,0.44642413,1.0,1.0,31.86858947317398,0.44642413
246,c1ccc(CNCCc2cccnc2)cc1,c1cc(O)c(CNCCc2c([N+](=O)[O-])cc(O)nc2)c(O)c1N,0.19835591,0.19835591,1.0,1.0,42.130728809702156,0.19835591
246,c1ccc(Oc2cccnc2)cc1,c1c([N+](=O)[O-])cnc(O)c1Oc1c(CN)ccc(O)c1O,0.6613986,0.6613986,1.0,1.0,24.184510059837468,0.6613986
246,c1cc(CNCC2CCOCC2)ccn1,c1cnc(O)c([N+](=O)[O-])c1CNCC1(O)CCOCC1,0.29727808,0.29727808,1.0,1.0,37.47241222900266,0.29727808
246,c1ccncc1,NC(=O)c1cnc(O)cc1CN,0.3071119,0.3071119,1.0,1.0,37.06732976311997,0.3071119
246,O=C(C=Cc1cccnc1)OCCOc1ccccc1,c1ccccc1OCCOC(C=Cc1cnc(O)c(CN)c1)=O,0.36607644,0.36607644,1.0,1.0,34.76930221776374,0.36607644
246,c1cncc(CNCc2ccncc2)c1,n1ccc(CNCc2ccc(O)nc2)cc1,0.2948914,0.2948914,1.0,1.0,37.57187875573995,0.2948914
246,c1ccncc1,OCc1c(O)ncc(O)c1O,0.4427325,0.4427325,1.0,1.0,31.998446283726558,0.4427325
246,c1cnc2ccncc2c1,c12c(c(O)ncc1O)cc([N+](=O)[O-])cn2,0.45024973,0.45024973,1.0,1.0,31.73423969476314,0.45024973
246,c1ccncc1,Oc1cnc(O)c(O)c1CNC(O)=O,0.22602725,0.22602725,1.0,1.0,40.69129737734953,0.22602725
246,c1ccncc1,c1(O)c(O)ncc(C(OCC)=O)c1O,0.36777508,0.36777508,1.0,1.0,34.70578570880499,0.36777508
246,c1ccncc1,c1(O)ncc([N+]([O-])=O)c(C(=O)O)c1O,0.70579773,0.70579773,1.0,1.0,22.399314632184318,0.70579773
246,N=C(NCc1ccncc1)Nc1ccccc1,c1(O)c(C)c(NC(=NC)NCc2c(O)c(O)ncc2)ccc1F,0.43237177,0.43237177,1.0,1.0,32.364133704831794,0.43237177
246,c1ccncc1,c1(O)c(C#N)c(O)ncc1[N+](=O)[O-],0.487674,0.487674,1.0,1.0,30.42833600338244,0.487674
246,c1ccncc1,Oc1c([N+]([O-])=O)c(O)c(O)nc1,0.6456496,0.6456496,1.0,1.0,24.788720107134427,0.6456496
246,c1ccc(CNCc2ccncc2)cc1,c1(O)cc(O)ccc1CNCc1ccnc(O)c1,0.7166416,0.7166416,1.0,1.0,21.94068050777725,0.7166416
246,c1ccncc1,c1c(C)ccnc1O,0.40752256,0.40752256,1.0,1.0,33.25040298561272,0.40752256
257,c1ccncc1,Oc1nccc(O)c1C,0.31063783,0.31063783,1.0,1.0,36.92386227206795,0.31063783
257,c1ccncc1,n1c(O)c(C=O)c(N)c(O)c1,0.31649747,0.31649747,1.0,1.0,36.68739787695201,0.31649747
257,c1ccncc1,c1(C(O)=O)c(O)ncc(OC)c1O,0.32425722,0.32425722,1.0,1.0,36.37783490320476,0.32425722
257,O=C(NCc1ccncc1)NCc1cc[nH]n1,N(Cc1c(O)c(O)ncc1)C(NCc1c(O)c(C)n(C)n1)=O,0.32927987,0.32927987,1.0,1.0,36.17952308412076,0.32927987
257,c1ccncc1,c1(O)c(CNC(=NC)NCCO)c(O)ncc1,0.2556528,0.2556528,1.0,1.0,39.28250095751394,0.2556528
257,c1ccc(COc2cccnc2)cc1,O=[N+](c1c(COc2c(O)nccc2)cccc1)[O-],0.32838967,0.32838967,1.0,1.0,36.21455693805379,0.32838967
257,c1ccc(Oc2ccncc2)nc1,O(c1ccc(O)cn1)c1c(N)c(O)ncc1,0.50519913,0.50519913,1.0,1.0,29.819356884089295,0.50519913
257,C(=NCc1cccnc1)Nc1ccccc1,O=[N+](c1c(O)c(NC(=NCc2cccnc2O)NCCCOC)ccc1)[O-],0.357607,0.357607,1.0,1.0,35.08789505283638,0.357607
257,c1ccncc1,n1c(O)c([N+](=O)[O-])c(O)c(O)c1[N+](=O)[O-],0.048244543,0.048244543,1.0,1.0,55.90154344483274,0.048244543
257,c1ccncc1,Brc1cc(O)c(O)nc1,0.35487926,0.35487926,1.0,1.0,35.1912082126603,0.35487926
257,C(=NCc1cc[nH]n1)NCc1ccncc1,c1(CN=C(NCc2c([N+]([O-])=O)c(O)ncc2)NCC)c(O)c(C)n(C)n1,0.35891652,0.35891652,1.0,1.0,35.0384222059277,0.35891652
270,N=C(NCc1ccncc1)NCc1ccncc1,C(=O)(Nc1cc(CNC(=NC)NCc2c(O)c(O)ncc2)ccn1)O,0.3976278,0.3976278,1.0,1.0,33.60776335599925,0.3976278
270,c1ccncc1,c1(O)ncc(O)cc1CNCC,0.40726775,0.40726775,1.0,1.0,33.2595708990249,0.40726775
270,c1ccncc1,c1([N+](=O)[O-])c(O)ncc(Br)c1O,0.3294085,0.3294085,1.0,1.0,36.174465357760454,0.3294085
270,c1ccncc1,C(COC)Oc1ccnc(O)c1F,0.5822545,0.5822545,1.0,1.0,27.115977043785417,0.5822545
270,N=C(NCc1cccnc1)Nc1ccc2c(c1)CCO2,c1c2c(ccc1NC(NCc1cnc(O)c(O)c1F)=NC)OC[C@@H]2CO,0.36567968,0.36567968,1.0,1.0,34.7841553670087,0.36567968
270,c1cc(CN2CCCC2)ccn1,OC([C@@H]1N(Cc2c(O)c(O)ncc2)CCC1)=O,0.24256076,0.24256076,1.0,1.0,39.89054508768917,0.24256076
270,c1ccncc1,[O-][N+](c1c(O)c(O)ncc1C)=O,0.48939413,0.48939413,1.0,1.0,30.368540625605117,0.48939413
270,c1ccncc1,C(C)Oc1c(O)ncc([N+]([O-])=O)c1O,0.51485336,0.51485336,1.0,1.0,29.483789917743305,0.51485336
270,c1ccncc1,c1(C(N)=O)c(C)c(O)ncc1,0.36243853,0.36243853,1.0,1.0,34.905754152912735,0.36243853
270,c1ccncc1,O=[N+](c1c(O)c(N)cnc1O)[O-],0.2730402,0.2730402,1.0,1.0,38.505675604095195,0.2730402
270,c1ccc(CNCc2cccnc2)cc1,O=[N+](c1c(CNCc2c(O)cc(O)c(O)c2C)c(O)ncc1)[O-],0.48346385,0.48346385,1.0,1.0,30.574733963684494,0.48346385
270,c1cncc(Sc2ncnc3[nH]ccc23)c1,c1(OC)c(O)ncc(Sc2c3c(n(C)c(O)c3O)nc(C#CCCCC)n2)c1O,0.5213147,0.5213147,1.0,1.0,29.2590034739473,0.5213147
270,c1cncc(CNC2CCCC2)c1,c1(O)ccnc(O)c1CNC1CCCC1,0.49957797,0.49957797,1.0,1.0,30.01466293278906,0.49957797
281,c1ccncc1,n1c(O)c(O)c(SC)cc1,0.53061354,0.53061354,1.0,1.0,28.935045432859997,0.53061354
281,c1ccncc1,c1([C@H](O)C(O)=O)cnc(O)cc1O,0.55338615,0.55338615,1.0,1.0,28.13807702532475,0.55338615
281,O=S(=O)(c1cccnc1)N1CCOCC1,c1cc(S(N2CCOCC2)(=O)=O)cnc1O,0.3387596,0.3387596,1.0,1.0,35.80935524537454,0.3387596
281,c1ccc(CNCc2ccncc2)cc1,n1c(O)cc(CNCc2c(O)cc(O)c(CO)c2)cc1,0.4603629,0.4603629,1.0,1.0,31.38002942193844,0.4603629
281,c1ccncc1,C(c1cc(O)c(O)nc1)#N,0.41299808,0.41299808,1.0,1.0,33.05382936777302,0.41299808
281,c1ccncc1,CC(C)NCc1cnc(O)c(O)c1F,0.36915663,0.36915663,1.0,1.0,34.6542169802222,0.36915663
281,c1ccncc1,O=[N+]([O-])c1cnc(O)c(C(O)=O)c1O,0.4241854,0.4241854,1.0,1.0,32.65453881433362,0.4241854
281,N=C(NCc1ccccc1)NCc1ccncc1,N(C)=C(NCc1cc(O)ccc1)NCc1ccnc(O)c1[N+](=O)[O-],0.31069785,0.31069785,1.0,1.0,36.92142753531223,0.31069785
281,c1ccc(SCCNCc2ccncc2)cc1,C(CNCc1c(O)c(O)ncc1)Sc1ccc(O)cc1,0.24514289,0.24514289,1.0,1.0,39.76890865124033,0.24514289
281,c1ccncc1,Oc1cc(CNCCCOC(C)C)ccn1,0.5666194,0.5666194,1.0,1.0,27.671561381931227,0.5666194
281,c1ccncc1,N#Cc1c(O)ncc(CNC(C)(C)C)c1O,0.4525234,0.4525234,1.0,1.0,31.65448951570035,0.4525234
293,O=C(Nc1cccnc1)c1cc[nH]n1,Oc1ccnc(O)c1NC(c1nn(C)c(C)c1O)=O,0.5197923,0.5197923,1.0,1.0,29.31198409883424,0.5197923
293,N=C(NCc1ccccc1)NCc1ccncc1,c1(CNC(NCc2c(C)c(O)ncc2)=NC)c(C)c(O)c(O)cc1,0.34633458,0.34633458,1.0,1.0,35.517193109342635,0.34633458
293,O=C(CCc1cc2c(=O)[nH]cnn2c1)Nc1cccnc1,Cn1c(=O)c2n(c(C)c(CCC(=O)Nc3c(O)nccc3)c2C)nc1,0.509565,0.509565,1.0,1.0,29.66763764343494,0.509565
293,C(=NCc1ccncc1)Nc1ccccc1,c1(OC)cc(O)c(NC(=NCc2ccnc(O)c2O)NCCCOCC)cc1,0.34170997,0.34170997,1.0,1.0,35.69519244674257,0.34170997
293,c1cc2[nH]ccc2cn1,Oc1cnc(O)c2c(C)cn(C(=O)O)c12,0.4843012,0.4843012,1.0,1.0,30.54561124898685,0.4843012
293,c1ccncc1,[C@@H](O)(C)c1c(O)nccc1,0.43830624,0.43830624,1.0,1.0,32.15443886387387,0.43830624
293,c1ccncc1,[N+]([O-])(=O)c1c(OC)cnc(O)c1C,0.2683074,0.2683074,1.0,1.0,38.71392089815065,0.2683074
293,c1ccncc1,Nc1cnc(O)c(O)c1O,0.5067621,0.5067621,1.0,1.0,29.76504593910536,0.5067621
293,c1ccc(CNCc2ccc(Oc3cccnc3)cc2)cc1,Oc1c(O)cc(CNCc2ccc(Oc3cccnc3O)c(C#N)c2)cc1CN,0.51253444,0.51253444,1.0,1.0,29.564418610062212,0.51253444
293,c1ccncc1,n1c(O)cc(O)c(C#CCCl)c1,0.5219734,0.5219734,1.0,1.0,29.236074277758362,0.5219734
293,c1ccncc1,Oc1c([N+]([O-])=O)c(O)c(C#N)cn1,0.509518,0.509518,1.0,1.0,29.669269168077655,0.509518
293,c1ccncc1,Oc1cnc(O)c(C#N)c1O,0.39085248,0.39085248,1.0,1.0,33.85419260155848,0.39085248
